"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"GOOGL","Alphabet Cl A","United States","Communication Services","Internet Content & Information",2441.7900390625,1726.13000488281,1722.88000488281,2450.71997070312,1644142.74193548,2157.80846380418,605526495,1439096897536,75.04,9.7082e+10,3.27095e+11,2.30013e+11,2.6622e+10,1.9289e+10,-5.942e+09,1.3347e+10,1.793e+10,5.5314e+10,1478568563879.43,5.03302400331795,0.0548158791788318,0.00927456658606695,32.539845936334,1.41460378543635,"HOLD",600,93.75,591,92.34375,630,98.4375
"LH","Laboratory Corp of America Holdings","United States","Healthcare","Diagnostics & Research",275.850006103516,203.550003051758,203.550003051758,278.140014648438,697584,249.290399169922,97164604,30599847936,26.894,10374700000,20417100000,10021500000,1890800000,1157600000,-95400000,1062200000,769600000,4161500000,26802856606.4457,8.96224948168625,0.0376938938438858,0.0347125908018107,10.2569348592071,1.35519529338142,"HOLD",627,97.96875,551,86.09375,629,98.28125
"EXPD","Expeditors Intl","United States","Industrials","Integrated Freight & Logistics",126.599998474121,94.6688995361328,89.1048202514648,126.599998474121,1158221.6,106.82908795166,167875875,19788558336,5.033,2576347000,5454997000,2874794000,1793393000,355744000,-8391000,347353000,287220000,3357540000,21253085518.8417,7.24213760456958,0.0526526412388494,0.0175532241461008,25.1539834043555,1.33729238529704,"HOLD",628,98.125,540,84.375,628,98.125
"EBAY","Ebay Inc","United States","Consumer Cyclical","Internet Retail",70.2099990844727,49.9397506713867,49.9397506713867,70.4899978637695,7681079.2,60.1047492370605,655891453,48436383744,4.123,1.4961e+10,1.8731e+10,3.77e+09,1.667e+09,1.042e+09,-8.3e+07,9.59e+08,6.41e+08,3.023e+09,46050138314.6434,14.3579654510557,0.0342213442955528,0.0197991659548447,17.0288622567239,1.40589406516,"HOLD",578,90.3125,586,91.5625,627,97.96875
"RH","Restoration Hardware Holdings","United States","Consumer Cyclical","Specialty Retail",679,447.519989013672,441.459991455078,720.010009765625,543559.2,571.456557617188,18864456,15912429568,13.401,2642855000,3237317000,594462000,229527000,190875000,-50251000,140624000,130656000,860792000,12808965624,13.8459986902423,0.0403593469530478,0.00883736825976567,50.6678606074174,1.51725066291789,"HOLD",548,85.625,615,96.09375,626,97.8125
"CNQ","Canadian Natural Resources","Canada","Energy","Oil & Gas E&P",36.2799987792969,23.5157012939453,22.0783596038818,37.5570602416992,3381663.2,30.1855388183594,1158213713,63888769024,1.52,4.1896e+10,7.5127e+10,3.3231e+10,1.66e+08,2.536e+09,-7.41e+08,1.795e+09,1.377e+09,6.608e+09,42019992093.8049,16.5205047318612,0.0183289629560611,0.0280957048855598,23.8684202495374,1.54279892935356,"HOLD",539,84.21875,619,96.71875,625,97.65625
"STX","Seagate Tech Ord Shs","Ireland","Technology","Computer Hardware",87.9300003051758,59.1065635681152,57.7686004638672,104.230003356934,3492882.25806452,79.3595461383943,210272827,24066617344,3.957,8.12e+09,8.604e+09,4.84e+08,1.212e+09,3.78e+08,-1.04e+08,2.74e+08,3.29e+08,2.731e+09,18489289742.2802,21.4814814814815,0.0382380288238029,0.0113850648840067,22.22137991033,1.48765204737108,"HOLD",541,84.53125,611,95.46875,624,97.5
"NVDA","Nvidia Corp","United States","Technology","Semiconductors",800.099975585938,524.238891601562,463.463806152344,801.070007324219,8977824.19354839,590.039046256773,599220090,494137606144,8.46,1.2022e+10,3.0796e+10,1.8774e+10,9.78e+08,1.874e+09,-2.98e+08,1.576e+09,1.912e+09,5.661e+09,479435979379.603,6.41515474919957,0.0620859851928822,0.00318939497905919,94.5744651992834,1.52621255004872,"HOLD",535.5,83.671875,616,96.25,623,97.34375
"LKQ","LKQ Corp","United States","Consumer Cyclical","Auto Parts",49.2200012207031,35.2400016784668,34.7200012207031,51.1500015258789,1872359.2,43.5584800109863,278343643,18644486144,2.493,6782753000,12665457000,5842626000,590194000,522512000,-41779000,480733000,265913000,3170786000,13700074448.235,12.9810473252289,0.0209951366144941,0.0257841914379982,19.7432816769768,1.39670825415365,"HOLD",561,87.65625,583,91.09375,622,97.1875
"MGA","Magna International","Canada","Consumer Cyclical","Auto Parts",92.6399993896484,70.1404800415039,69.0606231689453,103.73999786377,1490641.6,87.7965786132813,300597594,31098255360,2.52,1.6885e+10,2.8605e+10,1.137e+10,3.268e+09,2.259e+09,-5.6e+08,1.699e+09,7.38e+08,1.0568e+10,27847360924.6898,7.47454625940682,0.0257996853696906,0.0546332898849796,36.7619045197018,1.32077794926455,"BUY",613,95.78125,529,82.65625,621,97.03125
"INTU","Intuit Inc","United States","Technology","Software—Application",490.170013427734,378.698059082031,359.905212402344,491.399993896484,1332503.2,409.157462646484,265452249,131184599040,7.888,5.803e+09,1.5758e+10,9.955e+09,3.164e+09,2.384e+09,-3e+07,2.354e+09,1.464e+09,4.173e+09,130116732456.752,2.43414429530201,0.0929051910140881,0.0179441795548137,62.1412288828264,1.29435575829438,"HOLD",633,98.90625,508,79.375,620,96.875
"GNRC","Generac Holdings Inc","United States","Industrials","Specialty Industrial Machinery",415.149993896484,227.410003662109,224.559997558594,415.149993896484,852061.6,314.723278686523,61915789,25258260480,7.125,1834315000,3422138000,1524730000,744814000,152543000,-27469000,125074000,148993000,807434000,25704339425.446,12.0249044531706,0.0435379870712403,0.0049518057705928,58.2666658100329,1.82555730711532,"HOLD",506,79.0625,634,99.0625,619,96.71875
"NUE","Nucor Corp","United States","Basic Materials","Steel",95.9300003051758,52.6911201477051,48.2729530334473,110.268440246582,3307548,76.6836059570312,297162222,31897749504,5.386,9310685000,21172408000,11447240000,2460723000,530411000,-313510000,216901000,942432000,7017140000,28506772047.1467,17.5537177773462,0.044512272765573,0.00679988411009374,17.810991516,1.82061038057765,"HOLD",504.5,78.828125,633,98.90625,618,96.5625
"ODFL","Old Dominion Freight Line Inc","United States","Industrials","Trucking",253.800003051758,190.373672485352,190.373672485352,270.026397705078,692549.193548387,235.569263704361,102969663,28772263936,6.274,1159946000,4351863000,3191917000,351900000,310308000,-50953000,259355000,199359000,1126515000,26133700783.6385,3.73804735939776,0.0458100358398231,0.00901406300793361,40.4526622651829,1.33316755273126,"BUY",592,92.5,537,83.90625,617,96.40625
"WAT","Waters Corp","United States","Healthcare","Diagnostics & Research",345.609985351562,250.149993896484,250.149993896484,346.950012207031,398274.193548387,295.13717749811,61315487,22326687744,9.875,2980601000,3211563000,230962000,683783000,218404000,-39503000,178901000,148127000,608545000,21191244563.8939,13.647190527646,0.046123024832457,0.00801287687861704,34.9984795292722,1.38161100853187,"HOLD",551.5,86.171875,574,89.6875,616,96.25
"SNA","Snap-On Inc","United States","Industrials","Tools & Accessories",223.429992675781,169.220642089844,164.850204467773,255.639999389648,476913.6,216.990042602539,53261754,12555158528,12.455,2775600000,6673500000,3.876e+09,904200000,319300000,-19300000,3e+08,192600000,1113200000,11900273306.1193,8.6927654243658,0.0288604180714767,0.0238945608955038,17.9389797411306,1.32034715101221,"BUY",596,93.125,528,82.5,615,96.09375
"UPS","United Parcel Service","United States","Industrials","Integrated Freight & Logistics",207.970001220703,161.993408203125,153.290451049805,216.463027954102,3639189.51612903,180.327818962835,722977331,197730205696,5.922,5.6153e+10,6.3312e+10,7.147e+09,7.731e+09,4.531e+09,-8.34e+08,3.697e+09,4.792e+09,2.2908e+10,150357596410.611,12.3930699624807,0.0756886530199646,0.0186971939213169,35.1182035158229,1.28381767830903,"HOLD",624.5,97.578125,497,77.65625,614,95.9375
"SWKS","Skyworks Solutions","United States","Technology","Semiconductors",191.75,149.866470336914,149.866470336914,199.056610107422,2151712.09677419,175.157271969703,164425558,28262035456,7.224,1022100000,5734400000,4712300000,1059900000,615700000,-140900000,474800000,3.25e+08,1171800000,31528600746.5,1.66006171836934,0.0566755022321429,0.0167999223105921,26.5434662236988,1.27947231671586,"HOLD",630,98.4375,489,76.40625,613,95.78125
"MPLX","Mplx LP","United States","Energy","Oil & Gas Midstream",29.6100006103516,20.5264549255371,20.5264549255371,31.1399993896484,2390203.2,25.8733079986572,380152864,52767932416,2.501,2.2212e+10,3.603e+10,1.2005e+10,2.4e+07,1.124e+09,-1.26e+08,9.98e+08,7.39e+08,2.269e+09,11256326535.0669,19.7615658362989,0.0205106855398279,0.018913001785482,11.8392645383253,1.44252871320286,"HOLD",510,79.6875,600,93.75,611.5,95.546875
"ZBRA","Zebra Technologies","United States","Technology","Communication Equipment",529.489990234375,384.329986572266,378.130004882812,536.059997558594,325804,471.918479980469,53141492,28169240576,11.931,3e+09,5.411e+09,2.411e+09,1.77e+08,2.24e+08,-1e+07,2.14e+08,2.28e+08,1.347e+09,28137888080.1201,13.3928571428571,0.0421363888375531,0.00759693891720768,44.379347098682,1.37769627334248,"HOLD",541,84.53125,569,88.90625,611.5,95.546875
"FOXA","Fox Corp Cl A","United States","Communication Services","Broadcasting",37.1300010681152,28.9617767333984,28.6534595489502,44.1800003051758,4548162.4,36.1613239135742,470246663,24731805696,3.356,1.1598e+10,2.2907e+10,1.1081e+10,5.765e+09,1.629e+09,-9.1e+07,1.538e+09,5.67e+08,3.215e+09,17460259099.4676,7.11970534069982,0.0247522591347623,0.0621871293550049,11.0637667068281,1.28203464207005,"BUY",611,95.46875,495,77.34375,610,95.3125
"PSA","Public Storage","United States","Real Estate","REIT—Industrial",300.690002441406,227.481231689453,210.626770019531,304.75,770749.6,254.594170532227,151756791,63278223360,6.709,3364420000,11981735000,4805447000,159622000,509162000,0,509162000,433036000,786718000,45631749856.29,6.60775941645292,0.0361413434698731,0.00804640163652028,44.8189003489948,1.32182334431833,"HOLD",566,88.4375,530,82.8125,609,95.15625
"NLOK","Nortonlifelock Inc","United States","Technology","Software—Infrastructure",27.2199993133545,20.5546474456787,19.4242191314697,28.6700000762939,5645597.58064516,22.8483069942844,574545655,18533900288,0.337658110041751,6.861e+09,6.361e+09,-5e+08,9.33e+08,3.56e+08,-1e+06,3.55e+08,1.94e+08,6.72e+08,15639132334.5908,19.2724719101124,0.0304983493161453,0.0191540903147002,80.6140841989217,1.32427468704052,"HOLD",558.5,87.265625,532,83.125,608,95
"FB","Facebook Inc","United States","Communication Services","Internet Content & Information",347.709991455078,273.160003662109,245.639999389648,355.640014648438,19201436.8,295.269919555664,2384540861,913652973568,11.671,2.9866e+10,1.63523e+11,1.33657e+11,1.9513e+10,1.2242e+10,-4.272e+09,7.97e+09,9.497e+09,2.6171e+10,829128682402.595,2.43963404672439,0.0580774569938174,0.00872322449614052,29.7926477127134,1.27291692339112,"HOLD",604,94.375,480,75,607,94.84375
"KMI","Kinder Morgan","United States","Energy","Oil & Gas Midstream",18.2299995422363,13.2174158096313,13.1110582351685,19.1399993896484,16208205.6,16.3507566375732,1945185855,74089406464,0.803,3.79e+10,7.1208e+10,3.2187e+10,1.377e+09,1.873e+09,-2.67e+08,1.606e+09,1.409e+09,5.211e+09,35460737246.2146,20.2349172450614,0.0197871025727446,0.0216765132378318,22.7023655569568,1.37924082928165,"HOLD",507.5,79.296875,571,89.21875,606,94.6875
"NTAP","Netapp Inc","United States","Technology","Computer Hardware",81.8199996948242,63.9632377624512,60.6820297241211,83.629997253418,1844545.96774194,72.5177438182215,222520956,16139322368,3.23,8.675e+09,9.36e+09,6.85e+08,4.529e+09,5.59e+08,-3.8e+07,5.21e+08,3.34e+08,1.555e+09,18206664552.012,15.5187835420394,0.0356837606837607,0.0322814048892787,25.3312692553635,1.2791722645231,"HOLD",588.5,91.953125,488,76.25,605,94.53125
"LOGI","Logitech Int S.A.","Switzerland","Technology","Computer Hardware",120.919998168945,97.1900024414062,91.1500015258789,138.699996948242,875264,111.081920166016,166935809,18623219712,5.51,1880589000,4142378000,2261789000,1750327000,530219000,-30026000,500193000,225747000,1535925000,20185877718.6114,3.5468155611172,0.0544969580274905,0.0268585673012115,21.9455532067051,1.24416087181236,"BUY",632,98.75,442,69.0625,604,94.375
"FTNT","Fortinet Inc","United States","Technology","Software—Infrastructure",238.190002441406,148.529998779297,138.110000610352,247.039993286133,1125134.4,188.591200073242,139091112,37634273280,2.956,4301400000,5282200000,980800000,1860200000,315900000,-52100000,263800000,107200000,710300000,33130112306.8579,13.6163342830009,0.0202945742304343,0.00700956806146676,80.5784852643458,1.60364912407585,"HOLD",447.5,69.921875,625,97.65625,603,94.21875
"ANET","Arista Networks Inc","United States","Technology","Computer Hardware",362.309997558594,283.160003662109,267.829986572266,370.040008544922,517125.806451613,316.896209224578,55882833,24685391872,8.533,1442392000,4893730000,3451338000,843336000,254675000,-5096000,249579000,180366000,667562000,20246909087.7973,5.66365760282713,0.0368565490944535,0.0101103924658815,42.4598614272347,1.27952391888981,"HOLD",582,90.9375,490,76.5625,601.5,93.984375
"CBOE","CBOE Global Markets Inc","United States","Financial Services","Financial Data & Stock Exchanges",119.050003051758,93.120002746582,88,121.769996643066,661884,103.683359802246,105942185,13962728448,4.555,3553900000,6958100000,3404200000,263300000,599100000,-9900000,589200000,137200000,1010800000,12612417447.5599,5.93206476381239,0.019718026472744,0.0421980562176153,26.1361148302432,1.27845789884416,"HOLD",587,91.71875,485,75.78125,601.5,93.984375
"AZO","Autozone","United States","Consumer Cyclical","Specialty Retail",1492.21997070312,1185.43994140625,1118.36999511719,1533.76000976562,224258.4,1344.25831640625,21461158,38963064832,91.057,15901338000,14137946000,-1763392000,975646000,1190500000,-135058000,1055442000,596164000,3651023000,32024768562.0151,13.3568567828643,0.0421676529249723,0.0270882694816445,16.387756797425,1.25879002265855,"HOLD",605,94.53125,463,72.34375,599.5,93.671875
"KLAC","K L A-Tencor Corp","United States","Technology","Semiconductor Equipment & Materials",324.209991455078,257.421447753906,257.421447753906,354.003112792969,1268840.8,309.710259277344,153018138,49576419328,11.909,6826376000,9939240000,3114856000,1452150000,646150000,-61183000,584967000,567496000,1803773000,49610009213.452,10.5646924088834,0.0570965184460784,0.0117992991008453,27.2239475568963,1.25945213300572,"BUY",602,94.0625,466,72.8125,599.5,93.671875
"CF","Cf Industries Holdings","United States","Basic Materials","Agricultural Inputs",51.4500007629395,38.225658416748,38.047908782959,55.560001373291,2201108.8,47.7093851928711,212983268,16815049728,1.862,6.341e+09,1.2011e+10,3.029e+09,8.04e+08,5.78e+08,-7.1e+07,5.07e+08,1.51e+08,1.048e+09,10957989301.0933,10.9705882352941,0.012571809174923,0.0301515611432154,27.6315793571103,1.34595459944772,"BUY",522,81.5625,545,85.15625,598,93.4375
"CDW","CDW Corp","United States","Technology","Information Technology Services",174.649993896484,126.534530639648,126.534530639648,183.572052001953,826071.774193548,160.575280466387,130480425,27270418432,5.918,7883200000,9053500000,1170300000,878600000,344600000,-20700000,323900000,232600000,4837500000,22788405429.8607,22.8763784097504,0.0256917214336997,0.0118773388390669,29.5116583130254,1.38025559516131,"BUY",490,76.5625,572,89.375,597,93.28125
"INFY","Infosys Ltd","India","Technology","Information Technology Services",21.1900005340576,16.7749881744385,16.7057094573975,21.4500007629395,7697660.8,18.4493384552002,3670310879,88100380672,0.61,4.323e+09,1.4825e+10,1.0442e+10,3.38e+09,8.53e+08,-5.4e+07,7.99e+08,6.97e+08,3.613e+09,77773889486.1675,5.06799531066823,0.0470151770657673,0.00906920031338681,34.7377057935371,1.263190192071,"HOLD",590.5,92.265625,470,73.4375,596,93.125
"SJR","Shaw Communications Inc","Canada","Communication Services","Telecom Services",28.9200000762939,17.1884059906006,16.8417644500732,29.9981575012207,774728,24.1318726806641,474530524,20325072896,1.163,9.851e+09,1.5888e+10,5.744e+09,3.88e+08,4.73e+08,-2.23e+08,2.5e+08,2.17e+08,1.387e+09,13723422790.2838,20.8266384778013,0.0136581067472306,0.0123000788867626,24.8667240552828,1.68252949645876,"HOLD",427.5,66.796875,629,98.28125,595,92.96875
"BIIB","Biogen Inc","United States","Healthcare","Drug Manufacturers—General",346.269989013672,244.860000610352,242.949996948242,414.709991455078,1602206.4,286.249199707031,149521944,57473212416,19.291,13191500000,23854700000,10682200000,1217500000,7.69e+08,-92600000,676400000,410200000,2.694e+09,51774961906.1829,17.1540962288687,0.0171957727408016,0.0117689610788433,17.9498205906211,1.41415497896978,"HOLD",466,72.8125,590,92.1875,594,92.8125
"AVY","Avery Dennison Corp","United States","Industrials","Business Equipment & Supplies",210.240005493164,154.094543457031,147.696685791016,222.559997558594,539704.8,189.770795898438,82446597,19195318272,7.509,4691300000,6273200000,1581900000,3.28e+08,209300000,-25200000,184100000,209500000,2051300000,17333573006.1727,22.4142379359771,0.0333960339220812,0.00959088030692071,27.9984026492428,1.36435723664536,"HOLD",492.5,76.953125,556,86.875,593,92.65625
"SU","Suncor Energy Inc","Canada","Energy","Oil & Gas Integrated",23.9699993133545,16.5292339324951,16.4701309204102,25.6700000762939,7762760,21.0904974060059,1506047314,56656818176,0.014,4.6851e+10,8.3176e+10,3.6325e+10,1.762e+09,2.345e+09,-8.03e+08,1.542e+09,8.21e+08,8.679e+09,36099953082.4594,19.9791044776119,0.00987063576031548,0.0272164948481557,1712.14280809675,1.45015790878435,"HOLD",440,68.75,603,94.21875,592,92.5
"NVO","Novo Nordisk A/S","Denmark","Healthcare","Biotechnology",83.7699966430664,68.8672332763672,66.1164855957031,84.7600021362305,961489.6,73.9233298339844,1645890248,193223884800,2.953,8.2891e+10,1.41387e+11,5.8496e+10,5.683e+09,1.1255e+10,-1.402e+09,9.853e+09,1.2623e+10,3.3804e+10,137876220549.816,7.36481563749445,0.0892797781974297,0.0509926607168598,28.367760461587,1.2163984620508,"HOLD",638,99.6875,404,63.125,590.5,92.265625
"ORLY","O'Reilly Automotive","United States","Consumer Cyclical","Specialty Retail",566.210021972656,453.970001220703,425.470001220703,566.210021972656,566406.451612903,501.991049243558,68576692,44647579648,26.645,11857864000,11850887000,-6977000,610880000,890672000,-94879000,795793000,501609000,3090899000,38828810284.1321,13.31339033898,0.0423267051656133,0.0178238777168663,21.2501415639954,1.24724105216236,"HOLD",593,92.65625,449,70.15625,590.5,92.265625
"URI","United Rentals","United States","Industrials","Rental & Leasing Services",319.010009765625,229.649993896484,229.649993896484,348.140014648438,765626.612903226,303.374192268618,72124095,31507861504,12.687,1.2797e+10,1.7542e+10,4.745e+09,2.78e+08,7.58e+08,-4.7e+07,7.11e+08,2.03e+08,2.057e+09,23008308250.2869,16.8825857519789,0.0115722266560255,0.0225657967904212,25.1446370115571,1.38911394837406,"BUY",461,72.03125,579,90.46875,589,92.03125
"TECH","Bio-Techne Cp","United States","Healthcare","Biotechnology",450.260009765625,314.108459472656,314.108459472656,450.260009765625,230841.129032258,393.132229712702,38663369,17002672128,4.593,536700000,2084642000,1539453000,186136000,74866000,-10602000,64264000,45782000,243552000,17408568903.512,7.16880827077712,0.0219615646235661,0.00377964119499605,98.031789628919,1.43345394301557,"HOLD",437,68.28125,598,93.4375,588,91.875
"FOX","Fox Corp Cl B","United States","Communication Services","Broadcasting",35.2000007629395,28.7140216827393,28.2467231750488,41.439998626709,1468368.8,34.7571706237793,470246663,24029755392,3.356,1.1598e+10,2.2907e+10,1.1081e+10,5.765e+09,1.629e+09,-9.1e+07,1.538e+09,5.67e+08,3.215e+09,16552682896.3697,7.11970534069982,0.0247522591347623,0.0640039806860469,10.4886772237603,1.22588194547819,"BUY",612,95.625,421,65.78125,587,91.71875
"MSFT","Microsoft Corp","United States","Technology","Software—Infrastructure",270.899993896484,216.689422607422,211.2744140625,271.399993896484,27712435.483871,242.735665352114,7420408511,1954185478144,7.338,1.74374e+11,3.08879e+11,1.34505e+11,1.3702e+10,2.2179e+10,-5.089e+09,1.709e+10,1.5457e+10,4.1706e+10,2010188620339.32,7.86212182695342,0.0500422495540325,0.00874533159269576,36.9174153579292,1.25017636134126,"HOLD",579,90.46875,453,70.78125,586,91.5625
"NVR","NVR Inc","United States","Consumer Cyclical","Residential Construction",4973.2998046875,4079.86010742188,3930,5215.81005859375,23541.6,4672.2652109375,3548273,16466857984,248.326,2774301000,5820808000,3046507000,2753396000,328258000,-3104000,325154000,248762000,2045064000,17646625417.8779,8.45158686155402,0.0427366784817503,0.0197459649142499,20.0273020331641,1.21898782647972,"BUY",622,97.1875,408,63.75,585,91.40625
"MCO","Moody's Corp","United States","Financial Services","Financial Data & Stock Exchanges",362.369995117188,289.033630371094,261.946716308594,366.339996337891,750255.2,306.891708496094,186623424,72479129600,10.716,1.0275e+10,1.25e+10,2.03e+09,2.769e+09,6.76e+08,-1.4e+07,6.62e+08,7.36e+08,1.6e+09,67626729243.6328,15.1997041420118,0.05888,0.00913366376850088,33.8157890180279,1.25372952155061,"HOLD",568.5,88.828125,456,71.25,584,91.25
"EPD","Enterprise Products Partners LP","United States","Energy","Oil & Gas Midstream",24.1299991607666,18.512035369873,18.512035369873,25.4400005340576,6993339.51612903,22.5069627608022,1475061112,82848374784,1.709,3.8864e+10,64983500000,24992300000,229400000,2023100000,-6.79e+08,1344100000,1341300000,9155300000,35593223394.6395,19.210123078444,0.0206406241584402,0.0162236133600001,14.1193675604252,1.30347628873032,"BUY",509,79.53125,514,80.3125,581.5,90.859375
"LOW","Lowe's Companies","United States","Consumer Cyclical","Home Improvement Retail",193.970001220703,159.477508544922,153.317764282227,211.309997558594,4052828,183.278038085938,706112558,156741451776,9.168,5.0755e+10,5.12e+10,4.45e+08,6.692e+09,4.492e+09,-4.61e+08,4.031e+09,2.321e+09,2.4422e+10,136964653737.214,11.2989759572573,0.04533203125,0.0257175109348912,21.1572863460627,1.2162843713229,"BUY",620,96.875,403,62.96875,581.5,90.859375
"SPGI","S&P Global Inc","United States","Financial Services","Financial Data & Stock Exchanges",410.450012207031,327.304321289062,304.623138427734,412.359985351562,1566847.2,357.960792236328,240474509,99662503936,10.158,8.924e+09,1.283e+10,1.032e+09,4.5e+09,7.68e+08,-1.8e+07,7.5e+08,7.55e+08,2.016e+09,98702765154.5298,11.6197916666667,0.058846453624318,0.00752539792178637,40.406577299373,1.25403175427231,"HOLD",565,88.28125,458,71.5625,581.5,90.859375
"GRMN","Garmin Ltd","Switzerland","Technology","Scientific & Technical Instruments",144.639999389648,117.68537902832,113.782348632812,145.380004882812,695679.032258064,131.783588717061,141816206,24506384384,5.468,1283902000,6999729000,5715827000,1599475000,368362000,-36894000,331468000,220029000,1072327000,20512295949.2823,3.4854355226652,0.031433931227909,0.0135257814782507,26.4520847457294,1.22903966987132,"HOLD",599,93.59375,424,66.25,581.5,90.859375
"IFFT","International Flavors & Fragrances Inc","United States","Basic Materials","Specialty Chemicals",50.6100006103516,39.6250610351562,38.1308708190918,50.8699989318848,105719.2,47.4202077636719,224411227,24477030400,1.399,0,0,0,0,0,0,0,0,0,11357452335.4397,NA,NA,0,36.1758403219096,1.27722202283674,"BUY",537,83.90625,484,75.625,579,90.46875
