"Ticker","Signal","Final_rank","Quality","Momentum","PER","MCap","ROA","FCF2EV","FCF2D","MomentumValue"
"WMT","HOLD",314.5,345,203,20.2727280653916,201072467985.65,0.067210004,17.121411965374,2.58445224195396,0.435961377909834
"MXIM","HOLD",312,300.5,246,32.703206220907,23344372183.5087,0.13146,42.1692281233209,1.9456169545523,0.586883484816006
"MSI","BUY",312,259.5,287,37.4664586430585,28290225558.4785,0.09543,26.1028932888533,4.62180398721048,0.79745190407248
"NEM","HOLD",312,297.5,249,18.7303577857074,47715431037.9897,0.04384,15.5956719720491,2.09661337032286,0.591564077930033
"MNST","BUY",309,361,182,39.1302396714983,32808815178.0661,0.17863001,46.9806782417028,0.0231050849074604,0.35541548888896
"MAS","HOLD",307,386.5,151,9.93233382832681,14075460327.8642,0.13677,16.249241808554,2.98879843584521,0.271792217681774
"V","HOLD",306,250.5,286,39.9194381326172,299340435438.25,0.11238,51.286386099534,2.57234934418711,0.794769900749012
"AMGN","HOLD",301,348,177,19.4717310005469,140301373881.602,0.094510004,17.6225562550298,3.71876361214788,0.347026670311652
"CSCO","HOLD",299.5,399,125,18.0485837372691,188228392189.09,0.09020001,13.5624609738921,1.21574546622512,0.17186151968547
"LEN","HOLD",299.5,385,139,10.5977570132397,23778299753.8036,0.06532,6.90418976244473,1.68741589233487,0.235341683485517
"QCOM","HOLD",296,185.5,333,34.575220968871,176450431538.946,0.11354999,51.9917602921713,4.67640853871627,1.46776663038296
"AME","BUY",288,254,257,29.9629635281033,25940670628.4347,0.06645,27.7686903279149,2.97796052928882,0.619355302034828
"CL","HOLD",286,372,137,24.8407643312102,62046350730,0.1539,24.7143643287124,2.54267196220753,0.232201245095853
"JKHY","SELL",285,333.5,175,37.2306488264677,10954789318.3198,0.10415,40.1378799159617,0.250884528051783,0.342835863694313
"ALGN","HOLD",283,198,307,23.9069896652172,38287125122.2555,0.06007,113.855488407135,0.239954366354327,1.03961833924738
"GOOG","HOLD",279,277,223,35.4718656329103,1118909564019.61,0.07745,40.3832951006032,0.978488341297111,0.49741020276398
"HPQ","HOLD",279,381,119,12.1700000762939,31308448584.6332,0.07192,10.3298018734115,2.27154807121519,0.158988333291531
"NRG","HOLD",277,274,225,2.52870052805399,10036627878.637,0.07827,15.6793382252092,5.865524290632,0.504295938180573
"PCAR","BUY",276,335,163,24.390374657942,31022139429.0173,0.0346,3.84680474885226,1.20855179131002,0.308429774402755
"GOOGL","HOLD",274,280,216,35.3099394294242,1113801832173.17,0.07745,40.1819105732465,0.978488341297111,0.482499076382591
"KMB","HOLD",274,346,150,19.2285307283138,44595964837.6008,0.13942,23.0619819514367,3.64651570800777,0.270242496594287
"EBAY","HOLD",271.5,342,153,7.83772514861764,37506190124.7166,0.10152,19.2669119173506,3.61407806229677,0.275069685944033
"AON","HOLD",270,259.5,235,26.1726811989067,45941659873.5284,0.06449,21.9377432057428,3.55754794450827,0.530785392306115
"ANTM","HOLD",269,318,176,16.5181606867083,74478466157.7187,0.05377,10.0331717291232,3.14706465664293,0.344000928916611
"FMC","HOLD",267.5,261,232,28.3333335728748,13981145613.7922,0.07152,21.241447230176,4.20897797153845,0.524108601491379
"UHS","BUY",267.5,382,111,12.2271256551119,9389412060.7822,0.07036,8.17198959449916,2.38338272297297,0.142105593690029
"CTSH","BUY",264.5,397,93,28.8917705516094,41546490611.6467,0.094390005,15.5045928895667,1.33065909904232,0.0900538189558855
"SNA","HOLD",261.5,400,88,16.8293600274113,9615903226.96037,0.09069,11.293088316525,1.62640071268044,0.0771614983872595
"DOV","BUY",259.5,244,242,24.7851059284616,16685019772.0148,0.06544,23.7944840022066,3.81994049362687,0.562942084634303
"NTAP","HOLD",259.5,362,124,21.6628635283359,14793750461.3716,0.072280005,13.9924188833869,2.77428262246676,0.171583404373848
"ATVI","HOLD",258,330.5,154,31.9410319410319,69535274809,0.084589995,28.8666728906201,1.56840563034574,0.277446654946801
"AIZ","BUY",257,236,248,20.0666569724046,7879710565.81308,0.01149,6.16941025990422,1.64737245561585,0.590904275286794
"ADP","BUY",250,250.5,229,28.6169835558384,70546494169.8486,0.04212,27.72065631602,0.912481859480599,0.521443433020486
"CDW","BUY",248.5,189,290,25.9684425369052,18628157214.2403,0.084130004,30.8669980753092,6.56008839451967,0.825664753031337
"IEX","BUY",248.5,275,204,37.9979596819196,14058024777.8351,0.08443,33.5806655632417,2.65937554447737,0.436323762394254
"ALL","HOLD",246.5,352,126,7.50455120467552,32411417835.2257,0.03828,5.58723027981091,1.02220423758962,0.183039354058441
"EA","HOLD",246.5,370,108,31.914418753787,41330152710.4066,0.07841,21.9582284800339,0.740364529613585,0.132572137168389
"ITW","HOLD",239,320,149,29.4480677352338,56203917607.3773,0.11869001,27.6145777826368,3.26249879765934,0.268629266883766
"HSY","BUY",237,248.5,217,25.5292263369153,21369281544.1522,0.124060005,31.8200141234381,4.78895339086895,0.482957337881044
"STE","BUY",236,146,318,37.9533469797873,15885788552.7093,0.06761,55.1179668991418,3.74009065358909,1.15123865536468
"INTC","HOLD",235,363.5,100,11.2368417654926,225349927368.15,0.10305,19.252918282793,2.9801374305096,0.114447490635579
"URI","HOLD",234,305.5,156,19.918852008757,17490580199.991,0.06434,10.7431134437043,4.02942040389185,0.280492534264031
"ALLE","HOLD",232.5,268,192,33.0379753430783,9804380313.30391,0.11547,30.9466021968874,4.18827896662024,0.396095567575482
"LDOS","HOLD",230.5,195.5,264,24.8967130419234,14997957724.3804,0.05727,21.0383870950055,5.42144467584856,0.66118263643614
"PSA","BUY",229,290,169,35.072418353958,34492585567.5389,0.08156,34.4509439771395,1.7508222042947,0.319118377803443
"MMC","HOLD",227.5,245,213,27.8959400157638,55678504213.9612,0.06451,20.7700269632094,4.2236390474921,0.47349718948111
"PKI","HOLD",227.5,170,288,39.867174660943,14955823771.5735,0.05711,35.33785997759,3.93035535099846,0.805598142090579
"ANET","HOLD",225.5,377,78,34.4103823627874,16946465135.2792,0.108009994,29.1283572354923,0.106432232534491,0.0534769038080032
"CBRE","HOLD",225.5,269,186,19.1339816574322,19797116726.5473,0.04547,15.8456746421026,3.03654368855132,0.372729330397461
"LMT","HOLD",224,363.5,89,13.2414420393441,76400604925.4417,0.11295,21.160620357628,2.80010558193723,0.0795933848089916
"ROK","BUY",221,265,181,22.2298746672001,28794408796.1507,0.08613,35.1585554496387,2.83235092449391,0.353843695561751
"PNR","HOLD",220,325,120,25.4604951306558,9026153031.44129,0.07029,22.8761549973254,2.00740512259036,0.162783787828422
"PM","BUY",219,384,55,16.1398179383747,123780972729.859,0.17702,17.7344025455558,3.47370272880706,-0.0798780378195029
"AOS","BUY",217,394.5,43,25.6132071872927,7259819108.39627,0.09003,17.9039708087955,0.318326408483073,-0.136857602540232
"FBHS","BUY",216,290,147,24.5098039215686,11925684086.25,0.07851,22.0154592381183,3.5650954651063,0.263937663321775
"ORCL","HOLD",214.5,270,165,18.278886964663,108664412375.373,0.090299994,18.9234440358009,6.36287366251579,0.313497789980332
"BIIB","HOLD",210,408,19,9.30311361352171,43207975289.6241,0.15951,9.70946456210383,1.67320673762797,-0.295994933069452
"DPZ","HOLD",208,132,289,31.7295686577343,14496305208.9851,0.30879,64.1444054157753,14.9380874587693,0.816298821312529
"EMR","HOLD",206.5,285,133,24.4907402697905,47100895286.8126,0.08207,23.7692826811369,3.64679770446771,0.214701075977041
"HRL","HOLD",206.5,216,202,28.2289160303323,13183617501.2366,0.07941,48.1753877948559,2.62547789573031,0.434389470854047
"APH","BUY",205,210.5,207,31.9386182233806,37176244692.1142,0.08912,39.204928398687,3.83063578379675,0.452451891087925
"BIO","BUY",203.5,88,329,4.91712960656837,12233210586.541,0.02105,46.3331086930541,1.8247159856574,1.25482537884918
"PH","HOLD",203.5,217,200,28.8875529859784,33893699064.5624,0.06369,22.9340900566803,4.4142357441369,0.428716897023919
"AVY","HOLD",200.5,239.5,174,24.1083405428551,12503427336.4244,0.09024999,29.7509090655937,4.45191380372181,0.340122169789245
"UNP","BUY",200.5,147.5,266,25.0596448249623,132469873970.871,0.07893,39.2217784506215,6.91462230548724,0.662981235517288
"WU","HOLD",198,281,127,13.1619388048249,9105303189.65107,0.07064,16.3413091410262,4.78558529224496,0.184423823695584
"DVA","HOLD",195,177,226,17.5729903797847,12772372711.687,0.06513,21.4030625521326,9.50657781783491,0.504356742037406
"DGX","HOLD",193,271,129,15.9247834644247,17311212876.1372,0.07554,19.14388624217,4.67718874039513,0.194506593530433
"WAT","HOLD",191,283,112,32.9765778006148,16329699946.9289,0.15595001,37.8704920992418,3.58521120526553,0.147534889237724
"GIS","HOLD",188.5,287.5,101,14.8897997114611,35422154973.8088,0.06766,15.0867604910423,4.40781515509288,0.118614968397262
"TRMB","HOLD",188.5,160.5,228,34.0972600424777,16401520258.7657,0.044970002,34.3162157313603,3.38019345095807,0.514058933182244
"CBOE","HOLD",186,368.5,18,20.1383102869229,9843392186.90689,0.08026,18.1953804113183,1.83731002482037,-0.299324113858134
"MKC","HOLD",185,94,291,32.2086334228516,23446498282.8354,0.05728,39.6580696285106,6.96848294927395,0.840612211322928
"CERN","BUY",183.5,267,117,31.3051975812237,24514496775.504,0.06924,34.1305557529847,2.03688132114879,0.156450216129006
"CINF","BUY",181.5,242,138,17.2633948548328,12362061195.8237,0.02487,17.5829396953451,1.25177998712875,0.235061132056588
"LH","HOLD",181.5,258,122,26.5495248970203,22174767976.1326,0.07018,19.7041376967598,4.64834705064212,0.166475662187724
"MDLZ","HOLD",180,185.5,194,22.4453435735664,79115221489.0557,0.04259,21.21265983364,4.52404953360992,0.407086436859818
"FOXA","HOLD",177,336,41,11.8690522669112,14137582264.6723,0.08113,11.192442010469,4.25559661886716,-0.155569481920623
"FOX","BUY",175,339.5,34,11.377997483688,13552672261.9054,0.08113,10.8071493398741,4.25559661886716,-0.215096228166799
"STX","HOLD",174,207,166,17.2727279902252,13949469219.4519,0.09174,26.7200827687644,7.10758056175356,0.314330281917407
"REGN","SELL",173,204,168,18.4651468275999,50789326314.843,0.12991999,72.0064412255176,3.67182712917149,0.317632601646676
"FLT","HOLD",172,213.5,157,29.2117930204573,19761668925.75,0.05742,22.4142532935063,4.20459412258648,0.283905819163604
"HON","BUY",171,153.5,215,29.0729159400577,130037123491.089,0.05776,32.1796909472107,4.99238924390322,0.481084374857225
"MMM","BUY",170,337.5,30,18.990270666174,101385001171.905,0.09269,20.3911377287944,3.3633756088319,-0.232022255527595
"DISCA","HOLD",169,233,130,22.9473674066179,92133092665.2305,0.055689998,26.4802468595858,2.67848263584617,0.20023935057327
"CMI","BUY",168,191,170,22.0921683318203,34543735229.2189,0.05353,29.0266561566818,3.64906766760739,0.319122806846501
"WHR","BUY",167,262.5,98,10.8429991996421,11426808558.9142,0.060890004,12.4427871786748,4.92912434179236,0.100305471084895
"TRV","HOLD",166,290,68,12.9562740543496,34285153559.6448,0.0197,3.79882695071408,0.714431814513774,0.00727517000452704
"RJF","HOLD",165,282,75,16.2118754550902,12199307140.4354,0.0172275809780548,1.71078416284987,0.997709907379135,0.0401667926284612
"DISCK","HOLD",164,262.5,94,19.4072015397767,77919417341.1537,0.055689998,22.8028535392928,2.67848263584617,0.0976529699959516
"CSX","BUY",162.5,89,267,23.8222228156196,65606104904.6089,0.069860004,44.1572835420244,9.30640660300277,0.66415253119818
"WLTW","HOLD",162.5,172,184,24.8396575815675,26042346842.2943,0.02831,19.0080765012084,3.99760350859594,0.372219459322362
"LW","BUY",160.5,164,191,36.9801965090308,10871500957.6609,0.08733,35.5331507827042,7.62844252724231,0.393105788600168
"ABBV","HOLD",158,253,95,22.4146988969671,178508605181.08,0.08046,18.7857816778378,6.29123448042237,0.0982618163199043
"TSN","HOLD",156,294,51,10.9744023137532,18408577891.1435,0.07066,13.5408166938003,4.72687463223737,-0.095881548352677
"SWK","BUY",155,235,109,22.3281860351562,27158620947.3556,0.0514,21.9064278936276,3.09214024352852,0.136420583997477
"CHRW","HOLD",154,246,97,22.999999343708,11582986696.286,0.086,32.2171346044924,3.58933849119388,0.099825779611656
"YUM","BUY",153,162.5,180,29.4686404947066,30549860791.3358,0.2011,43.5790407369844,12.0299390670719,0.353204560649043
"GL","BUY",152,255,85,13.2342605255708,8670076410.49597,0.02242,10.3045564189499,1.77388344047801,0.0696031282382217
"MCK","BUY",150.5,257,82,13.3888420858494,27991824802.7986,0.030269999,10.3074456084086,2.77241556971182,0.0645235705425815
"IPG","HOLD",148,201.5,136,16.6229279660388,9315189122.50571,0.03949,12.8008625883291,5.1466113493062,0.224875739407517
"SJM","BUY",146.5,273,64,15.0634062709769,12761825682.4307,0.053200003,13.1904245198882,3.84522563767168,-0.00269652431522105
"JCI","HOLD",146.5,176,161,39.1974820572968,35944268491.6609,0.03168,20.2275496236384,4.16088494745996,0.294619923085729
"NSC","BUY",142,64.5,268,30.1811218261719,59549330733.5596,0.05579,51.6718556392162,9.20079817392546,0.669087871659093
"MCD","HOLD",141,153.5,178,32.9590860034714,155958284344.839,0.090050004,36.3510854336371,8.8012293237744,0.349455121143472
"CNC","HOLD",139,228.5,102,15.9862140077043,34365701124.7915,0.05173,11.732363222992,5.3673066688899,0.119544945451322
"HIG","HOLD",137.5,278.5,50,10.0397241182864,17145598547.3451,0.02219,6.10191213459319,1.46925919812747,-0.102805708558681
"CPB","HOLD",135.5,218,110,8.25922757259254,9295441561.6474,0.066599995,19.4351470982659,6.08574199614644,0.136619009825326
"HSIC","HOLD",135.5,223,105,16.1041815784106,9290210303.97686,0.04839,23.8263221842191,2.9713407524566,0.12640728224115
"CHTR","HOLD",134,39,284,36.531777858132,74282490744.3048,0.03565,41.9255775729957,16.8473331855945,0.753611630995278
"AKAM","HOLD",133,75.5,245,32.5505713219868,17758884237.3825,0.06147,55.1175899143711,7.71962176337995,0.567248861199796
"KR","HOLD",132,221,99,9.23447537473233,25166696335.5,0.050380003,11.9598876457637,5.5268208880535,0.114281421958951
"COG","HOLD",130,303.5,15,34.4548870746354,7160799584.865,0.04059,12.9325141103977,1.81973106508291,-0.352091235948916
"OMC","HOLD",129,265,53,14.0653891923597,13315102677.0708,0.049050003,10.7163770566219,4.18419781232039,-0.091651071879137
"PEP","HOLD",128,136,179,27.043565806776,188363888976.413,0.07841,38.0632152907577,7.58348769884578,0.349692184011067
"APD","HOLD",125.5,32.5,281,31.4353063593713,58737003841.4207,0.06368,776.652184609618,105.42100721047,0.741549968389826
"EXR","BUY",124,75.5,237,33.7856297255129,14364075033.2499,0.04783,35.9511870388212,9.83939038021294,0.541611057449013
"DHI","BUY",119,96,208,10.3839917592966,25491289512.1328,0.12048,97.4732216080597,13.9185566192804,0.46012258039176
"DE","HOLD",119,29,275,33.2336004364751,81218094247.0642,0.03838,55.9947258734831,19.9718034369548,0.706409096456148
"LEG","HOLD",119,221,83,24.1176470588235,5368239224,0.05317,16.5805679893237,4.82130314592827,0.067678411702063
"LHX","HOLD",117,159,143,23.331518773886,35705172247.346,0.03309,22.5924239862041,4.08787978520001,0.246020566616997
"SEE","BUY",116,230,69,14.1798055879784,6169615391.43395,0.0855,19.7887817515088,7.51076983933841,0.0154105266719677
"MHK","HOLD",114.5,292,6,2.87802440275015,8397787376.5361,0.030439999,7.67751954652456,1.88937457021245,-0.498505663656893
"MU","HOLD",113,17.5,279,29.5247063911982,87332513250.7828,0.041220002,1057.10140453012,86.9036167710843,0.719579098949686
"WM","HOLD",111,98,196,31.4374469626728,46950902825.8475,0.06141,39.6061538593439,7.27158504584959,0.414078169993787
"DOW","BUY",103,166.5,118,31.6463423938286,38519870822.3982,0.026180001,13.3639362900302,4.79456186908359,0.158346872649883
"CME","BUY",101.5,125,159,30.2900009155273,64401971368.4952,0.01684,31.3437856576916,1.88011348795912,0.291546812666628
"HBI","BUY",101.5,256,28,12.4714518449046,5281617332.33291,0.06625,12.5820996201732,6.212993817601,-0.243352663636297
"RSG","HOLD",100,64.5,218,28.3672819313903,18952193965.078,0.04977,41.1607347498659,10.0102646672918,0.483576238678567
"CMCSA","BUY",98,117.5,162,21.7603159327587,228164257059.816,0.04101,23.139199983234,7.63476134292276,0.307467861668344
"APTV","HOLD",96,85,193,20.3565451932829,35831882757.7794,0.02918,35.6005392088725,4.08872458410351,0.397850808995687
"ICE","BUY",96,19,259,30.4162068561524,61293511709.806,0.01685,42.155573776978,9.40483601401988,0.622137483245964
"PFE","BUY",96,155,123,23.3420035928992,199219190228.631,0.05088,24.2510029350749,6.06492501267768,0.171118307992085
"UPS","HOLD",93.5,67,209,29.4006069802731,110808214740,0.06525,56.6467814449817,10.6163568498606,0.460734332470781
"HAS","HOLD",92,187,87,33.2695034378809,11988546886.8639,0.053239997,19.9921932291087,6.23259396021802,0.071349646402777
"BWA","BUY",91,247,24,23.8579554991289,10228939339.2215,0.05269,16.199656737638,4.1228420381861,-0.276336753284358
"AMCR","HOLD",90,156,114,34.9520753366879,17033053493.697,0.04789,21.5053893473527,6.46319269582383,0.151984082832592
"ETN","BUY",89,30,236,34.5871281070356,46797930736.6104,0.03652,65.8358693966399,10.3611644141726,0.541090889873636
"CAH","HOLD",88,226,39,16.1399818390617,15734743914.3746,0.02779,9.89237248790992,3.37379536479503,-0.162636601874193
"MLM","HOLD",85,107,155,26.8682811687491,16807510535.0773,0.05382,38.8507594650657,5.76598184199002,0.27989903449084
"KO","HOLD",83,109,152,24.9481873191082,186264511479.993,0.0664,38.0678997184218,8.37281491046867,0.272065473604908
"VZ","HOLD",81.5,123,135,12.7325581395349,226405973370,0.05919,26.0910612233667,11.0223217321424,0.224247812068912
"JNPR","HOLD",79,195.5,61,31.7142858133688,7914043392.72537,0.030580001,15.0178293143195,4.03478592569806,-0.0567700753962264
"LKQ","BUY",78,212,40,17.9213483925372,9839535149.94695,0.050079998,16.4130367411028,4.98130857503406,-0.161551208613755
"WEC","HOLD",77,7.5,243,23.3333337338265,27978194206.2175,0.031229999,486.014531097993,153.813456245573,0.565391975250765
"ARE","HOLD",76,28,222,38.8356961678716,22268550947.9535,0.01733,37.7620995400734,9.61170281385636,0.495354984381758
"HII","HOLD",73,221,27,10.7915496145864,6199395520.91046,0.06206,18.1349110009156,5.52605033146623,-0.24374132144573
"IBM","HOLD",72,199.5,47,19.1218495120166,106128341240.75,0.02764,9.96833884105617,4.14195127488645,-0.113526956784492
"K","HOLD",71,173.5,70,17.0741595094754,16566138634.072,0.062979996,23.474352331661,7.60528480368437,0.0167890395453465
"AAP","HOLD",69.5,60,183,21.7120395093388,9465235235.44377,0.041550003,38.9267876662766,10.8929480407918,0.361095614343792
"WY","BUY",69.5,178,65,29.2314906598478,23251728762.1128,0.056700002,26.0356040539703,5.03853646573116,-0.00251490918648278
"TXT","HOLD",66,199.5,38,33.5507771101062,10329673259.1041,0.02585,10.4179111490153,3.67062688853753,-0.172016672831624
"CVS","HOLD",65,173.5,62,11.842975458823,93593273339.7891,0.03895,14.22697129396,7.3263232527787,-0.0531746690857058
"CF","HOLD",63.5,166.5,67,31.3010598094669,8787853488.61518,0.033469997,18.1091636179035,5.06241625562262,0.000673124560190974
"CAG","HOLD",62,160.5,71,15.2355783681731,16828760163.6424,0.05768,22.3597788872221,8.06330799758435,0.0289726456064088
"DLTR","BUY",59.5,157,60,25.1074348387526,23594505999.4875,0.06288,25.3018890566111,7.59936693085641,-0.0605217311693276
"STZ","BUY",58,139.5,76,20.3502163700705,34870465468.7769,0.06763,34.1379149526814,7.21904588853838,0.0445052241773893
"VMC","BUY",56,103,107,32.5420029215903,19715116141.5764,0.05091,35.689731402044,5.94105302728219,0.129063281087463
"FLS","HOLD",55,162.5,44,31.6934058585481,4620633721.00417,0.04815,20.7702235399112,6.94050799632608,-0.135252742818149
"AFL","HOLD",54,113.5,90,7.10712605083778,29149001456.0117,0.01681,17.7459407937045,4.77122907916273,0.0826351914406627
"KMX","HOLD",50,16,172,25.8800260996038,19070618454.1071,0.031059999,60.1289725418933,27.0876812014824,0.323525226976349
"ESS","HOLD",47,75.5,103,26.161153030937,15281209016.7154,0.027709998,25.527415168817,7.76259139342917,0.120109701887561
"CAT","HOLD",42,32.5,132,33.4871788164635,99342331793.2686,0.0363,51.3069404178097,14.9647146531111,0.205428778583233
"TAP","HOLD",41,151,9,18.6468400919748,9678167217.43879,0.03185,15.1563251564224,6.94259496162919,-0.421713718613865
"BEN","HOLD",40,133,23,16.5345917707719,7428136254.94865,0.0508,26.7282707333472,6.36462655259031,-0.279112278493563
"WELL","BUY",39,11,144,24.3080619631452,25244671614.3513,0.019,48.9064309137793,17.7830935774164,0.249327646619352
"PEG","BUY",38,12,142,14.9681698422217,28491052271.8508,0.03216,211.76527684507,81.9107984225352,0.245699896834203
"WAB","BUY",36,91,56,30.7542474448706,13408455654.7901,0.02865,24.4269151401073,6.0834202434473,-0.0793103514455482
"EQR","HOLD",35,62,84,24.220039052907,22683650267.2693,0.0252,28.3670316739852,7.67066823421451,0.0682365036453987
"IFF","SELL",34,108,33,33.6265700937816,9269204102.11942,0.03593,23.9636908775756,6.49133881497016,-0.222310474281346
"AVB","HOLD",32,59,77,35.152491015667,22726266659.7504,0.02543,30.381652216753,7.72523104214321,0.0462465714929117
"EVRG","SELL",30,3,128,19.4532945482391,12143431282.2716,0.02743,403.321736506052,187.142264663165,0.185674935214732
"RE","HOLD",28,35,91,12.7780133077701,8271622005.1138,0.01367,42.6888836691754,5.21870396764347,0.0846719994841536
"NUE","HOLD",27,79,45,20.6483048907781,14694486968.9318,0.05153,34.3384986362143,10.4649048491502,-0.127440381924148
"XRX","BUY",25,92,29,24.6830993974713,3364847995.17484,0.01712,12.2527949944134,8.89571682681564,-0.239850804114879
"KIM","HOLD",24,13,106,8.17731561608808,6794236189.46002,0.020179998,46.4885915345614,20.5125274009024,0.126990126975305
"NOC","HOLD",22,52,59,15.0609556149008,47589153889.0214,0.06178,82.2185939143124,22.956461248643,-0.061102505782151
"CI","HOLD",20,31,66,15.2358558930056,78136266217.9584,0.036429998,50.5651776609806,17.0731648667418,-0.000134919980578796
