"Ticker","Signal","Final_rank","Quality","Momentum","PER","MCap","Slope","ROA","FCF2EV","FCF2D","MomentumValue"
"EBS","SELL",2631.5,2493,2180,15.2081134668313,4106808679.32804,-0.818388962324209,0.11863,12.5230356226029,2.36001022756328,0.823361770517962
"PRFT","HOLD",2631.5,2193,2480,61.9784939673639,1856299062.3436,0.675328649313989,0.05999,16.3250953183536,1.78162174597215,1.42975560389762
"HVT","HOLD",2630,2245.5,2420,11.8461535527156,548508340.65303,1.61671109078167,0.04203,5.69236986505101,1.89526664969195,1.22917475318439
"KIQ","HOLD",2629,2525,2139,24.1176468484542,37176772.6357207,0.0848405964016066,0.064109996,12.1888980144574,0.0475144668125364,0.775862070737355
"CP","HOLD",2628,2304.5,2354,29.1427193416755,44326819248.1232,0.453375308583093,0.09925,42.7423285870911,0,1.07476821650162
"HLNE","HOLD",2627,2154.5,2503,33.7924063687178,2609885119.56464,0.3618937900324,0.15133001,33.6893749497103,1.61712472694577,1.53480966382046
"CZZ","HOLD",2626,2407,2247,36.7572480353756,2185093787.45601,0.308034910769938,0.02755,1.282785443432,0,0.906828417514212
"OMP","HOLD",2625,2758,1892,33.3274013207052,202214825.167843,1.60766589678753,0.1041,0,0,0.532156813755763
"CRUS","HOLD",2624,2321,2322,21.9399876631376,4034101215.14793,0.250193894264549,0.08808,23.5501088782753,0.835948410332634,1.01279834185076
"USLM","HOLD",2623,2289,2348,30,308514600,1.00023506333194,0.080469996,28.0444148062473,0.0813932706966163,1.06106202127687
"TSCO","HOLD",2622,2117.5,2519,25.2351097178683,18631909667,0.199099390675048,0.120349996,21.4874802299535,3.64059813138153,1.62624801481373
"HMY","SELL",2620,2668,1967,-5.82995974583182,2073818588.00614,-0.727538386212684,0.05914,2.31371087243533,0,0.585773973012015
"EGOV","HOLD",2619,2093.5,2541,33.6633663366337,2217758052,0.95233122753818,0.1322,50.7996099623402,0.27751996515632,1.74263767635687
"KLAC","HOLD",2617,2046.5,2586,31.3439332660325,42134373409.2043,0.572213108287312,0.12985,30.4311100761761,2.49496234617987,2.05084400979985
"MANH","BUY",2616,2061,2570,83.2867622375488,7157488271.81664,0.390122429085473,0.1702,65.8832926758264,0.308055543241609,1.93576871567581
"CDNS","HOLD",2615,1988.5,2641,56.7203792915525,32889465297.3059,0.19771931370927,0.111990005,48.4698793218388,0.727619991596467,2.83709531088952
"FCN","HOLD",2614,2169,2459,21.7583779094501,4020546348.45928,0.0949585082434246,0.0664,17.8712519225616,2.06504034264134,1.36624671375374
"EPAM","BUY",2613,2026.5,2601,60.5571419852121,18385725924.9535,0.228508790622462,0.09549,41.7662680953683,0.584766034049342,2.2623995485786
"SNX","HOLD",2612,2372,2254,9.22655158251121,3890474963.01079,1.16044493941689,0.049310002,3.99618829405519,2.05536917200707,0.919266951235356
"SSTK","HOLD",2611,2323.5,2301,42.5634510020919,1739258425.64946,0.80289819653195,0.07946,23.2972398745401,0.423194471498303,0.971884946453987
"STN","HOLD",2610,2566,2056,89.3668128933969,4528840232.73722,0.487633395147929,0.04892,7.91983793223891,0,0.672739991969837
"AJRD","HOLD",2608.5,2430,2189,30.4578321525849,3591091494.01982,0.319302184265973,0.047280002,4.71104774070573,0.939649780275443,0.833035456432222
"WHF","HOLD",2608.5,2576,2043,9.70817137939611,NA,0.837074188776455,0.0352,0,0,0.652820165203677
"ZBRA","HOLD",2607,1995,2623,49.2663117271056,24420124676.0845,0.98895605036381,0.08489,31.636400220034,1.70864629134481,2.58811684686925
"SIM","HOLD",2606,2708,1909,14.4925884129384,320474249.651851,1.33737778972597,0.07515,0.902946472869838,0,0.542811260171898
"NVO","HOLD",2605,2757,1856,27.9569463164316,113693095893.278,0.129715263738851,0.25171,3.45075186124962,0,0.50834762182256
"QRVO","BUY",2604,2121,2491,39.1869121713939,18340529289.7195,0.42224508801016,0.07177,21.4386741700106,1.97700205410117,1.48019876929035
"TPL","HOLD",2602.5,2173.5,2438,55.4233853202925,9618203798,1.92178185423934,0.23233,66.7210089448442,0.0208457846439058,1.29123175815624
"EXPI","HOLD",2602.5,1886.5,2725,238.034683844947,2512311023.45818,1.49296110922171,0.0941,79.3948956865905,0.0662740244969881,9.9402173185356
"BMI","HOLD",2600,2135,2464,59.4556232881264,2899479915.10864,0.796052550887855,0.091280006,39.9361180684001,0.100780317227062,1.37776031646208
"JOUT","HOLD",2599,2279,2313,20.7311319855024,971999883.4617,1.03897114237783,0.10318,27.2484452273079,0.905345635682216,0.995380710714329
"TROW","HOLD",2598,2580,2008,17.3847695390782,39099372529,0.485073755712897,0.1717,19.7114768878002,0.0776610946512819,0.622236781530756
"ZUMZ","HOLD",2597,2353.5,2234,17.3414112072032,1040077911.45853,1.32020305725047,0.06454,9.3939552907215,2.59953507508717,0.886192575338077
"FUTU","HOLD",2596,1872,2715,NA,5428073763,2.88544232705655,0.01804,8.65079920673894,0,7.0287207865647
"ATLC","HOLD",2595,1855.5,2729,9.39610406949923,143960730.356646,2.26952756670338,0.076,12.0086266785675,7.92223698013298,11.8823535186609
"CRWS","HOLD",2594,2607,1973,10.8082189951857,68550985.6599817,0.989841562115184,0.09309,9.20905995659636,0.77831520120282,0.59375040463107
"ENSG","HOLD",2593,1969.5,2610,27.2058823529412,4257742578.75,0.754985611716419,0.05684,15.1561699243402,3.22307932525102,2.37411073965448
"ACN","HOLD",2592,2480,2099,30.6979319780463,157915987385.11,0.163704230609515,0.11613,21.0746058429939,0.470702023221453,0.717914082470622
"MLR","HOLD",2591,2503,2071,17.4885321100917,502965435,0.906255194228697,0.06112,12.5693056503266,0.0429535573360398,0.685941700490222
"ELP","HOLD",2590,2666,1906,9.73733594225227,1261314638.44617,-0.0554655225884806,0.05678,1.23504474002821,0,0.540965347408082
"CTB","HOLD",2589,2228,2335,20.5547696710054,2914084693.63147,1.09075308304297,0.0464,10.2611117138449,1.66545802056791,1.03620507137787
"JD","BUY",2588,2111,2450,580.680276260895,77159871921.398,0.545170366661717,0.02202,7.84581086707457,0,1.3183501816574
"PGR","HOLD",2586.5,2577,1983,9.42235990093855,53105229205.1914,0.110420539941011,0.07762,7.96659219347211,0.834333503539306,0.598200980160236
"ODFL","HOLD",2586.5,2145,2415,38.4947172352965,22830189556.1056,0.307643621913604,0.13552,43.8101560014089,0.360782452299065,1.21533731820829
"QCOM","HOLD",2585,2025,2534,21.0598285381611,139717272699.097,0.259633173137873,0.13676,28.4387545625071,3.11999220931357,1.69425214981753
"PAAS","SELL",2584,2191.5,2366,35.1003536508103,6143369318.5783,-0.364879015352532,0.047020003,18.0049976565423,0.162301170391116,1.10060205483458
"BAH","HOLD",2583,2197.5,2358,19.9566437133384,10572174003.75,-0.122082726002811,0.09102,16.3238143434148,3.68011507256794,1.08657703571085
"DISCA","HOLD",2582,2065,2489,47.3925299506695,30077248980.5,2.93186093135097,0.05131,11.0640235545304,3.08671198479766,1.47456826990754
"LOW","HOLD",2581,2294.5,2258,21.0219352476058,118976615088.024,0.119989781737995,0.13988,18.1880689267479,3.40253471201717,0.923824150889725
"DISCK","HOLD",2580,2108,2444,38.7596899224806,24598493590,2.57435663701767,0.05131,9.59485868476924,3.08671198479766,1.3053278147902
"CMCL","SELL",2579,2152.5,2399,8.21490483363883,146676672.054353,-1.03215222528427,0.15154,52.4864381406436,0.163686928883592,1.18448204671515
"NFLX","HOLD",2578,2363,2182,81.13980042307,215613768431.633,0.0371983747425004,0.07824,17.3140320747262,1.40078111251617,0.824445452684633
"IMKTA","HOLD",2577,2529,2012,5.68638555125612,853848351.065163,0.822985522742041,0.10845,7.7998242388763,2.73820333747597,0.62418444989986
"ATV","HOLD",2576,1883,2649,NA,NA,0.637375989524993,0.122701251772864,0,0,2.99586125876983
"TAIT","HOLD",2575,1901.5,2629,55.903612849224,12120217.8912449,1.35546698640987,0.02698,12.363253673742,0.0967789817426154,2.64113873354411
"CNS","BUY",2574,2272.5,2256,42.4331227685236,1603978095.00815,0.23034544215591,0.15908,37.4207672987231,0.407980045773758,0.921378872179736
"BBY","HOLD",2573,2615,1911,15.5804093121088,24962212017.3578,0.0596265792506638,0.09623,7.13026857941365,1.10954058194874,0.543766402351141
"ETSY","HOLD",2571,1800.5,2710,70.7023390958142,23825531177.3521,0.661127463634454,0.13486,46.7469624665733,2.26759892687459,6.84996466374891
"MPWR","HOLD",2570,1905,2605,86.2999965122768,12948623515.7451,0.18231994321068,0.09624,85.1965554562916,0.0200203172303571,2.32229292707252
"LMAT","HOLD",2569,2740,1768,44.9903854956994,813327658.814163,0.871030750185488,0.080240004,0,0,0.461933999739335
"EVR","HOLD",2567.5,2679,1824,15.8284672275367,5270256242.103,1.46304617298843,0.13826,5.75411738074312,0.778872529974347,0.490044455994716
"SYX","HOLD",2567.5,2238,2265,21.1260204693539,565378399.45507,0.925195313384863,0.13621001,28.1220350988142,1.72924901185771,0.931327472598663
"TNET","HOLD",2566,2390,2108,20.2581458223195,2613992872.08519,0.303998310282159,0.07943,16.6434045182078,1.32666406890862,0.732944671241778
"BBL","HOLD",2565,2226,2269,22.509091463956,155030399679.609,0.690514622417105,0.10592,20.9097832675108,2.79246332967758,0.936508324815833
